Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000001	AspNid.cds-transcripts	n0	1.0	Terminal	AspNid_cds-transcripts_CBF76028	AspNid_cds-transcripts_CBF86356, AspNid_cds-transcripts_CBF80194, AspNid_cds-transcripts_CBF80226, AspNid_cds-transcripts_CBF81852, AspNid_cds-transcripts_CBF80843, AspNid_cds-transcripts_CBF76165, AspNid_cds-transcripts_CBF71852, AspNid_cds-transcripts_CBF81155, AspNid_cds-transcripts_CBF78409, AspNid_cds-transcripts_CBF81853, AspNid_cds-transcripts_CBF87223, AspNid_cds-transcripts_CBF81157, AspNid_cds-transcripts_CBF74006, AspNid_cds-transcripts_CBF89334, AspNid_cds-transcripts_CBF81164, AspNid_cds-transcripts_CBF79347, AspNid_cds-transcripts_CBF71850, AspNid_cds-transcripts_CBF81850, AspNid_cds-transcripts_CBF81153, AspNid_cds-transcripts_CBF84238, AspNid_cds-transcripts_CBF80228, AspNid_cds-transcripts_CBF76163, AspNid_cds-transcripts_CBF80845, AspNid_cds-transcripts_CBF82246, AspNid_cds-transcripts_CBF87221, AspNid_cds-transcripts_CBF80218, AspNid_cds-transcripts_CBF81848, AspNid_cds-transcripts_CBF71848, AspNid_cds-transcripts_CBF80272, AspNid_cds-transcripts_CBF76161, AspNid_cds-transcripts_CBF80252, AspNid_cds-transcripts_CBF76085, AspNid_cds-transcripts_CBF84163, AspNid_cds-transcripts_CBF80847, AspNid_cds-transcripts_CBF80196, AspNid_cds-transcripts_CBF80230, AspNid_cds-transcripts_CBF89606, AspNid_cds-transcripts_CBF80836, AspNid_cds-transcripts_CBF71484, AspNid_cds-transcripts_CBF84162, AspNid_cds-transcripts_CBF80253, AspNid_cds-transcripts_CBF81844, AspNid_cds-transcripts_CBF80219, AspNid_cds-transcripts_CBF86037
OG0000001	AspNid.cds-transcripts	n1	1.0	Terminal	AspNid_cds-transcripts_CBF86356, AspNid_cds-transcripts_CBF80194, AspNid_cds-transcripts_CBF80226, AspNid_cds-transcripts_CBF81852, AspNid_cds-transcripts_CBF80843, AspNid_cds-transcripts_CBF76165, AspNid_cds-transcripts_CBF71852, AspNid_cds-transcripts_CBF81155, AspNid_cds-transcripts_CBF78409, AspNid_cds-transcripts_CBF81853, AspNid_cds-transcripts_CBF87223, AspNid_cds-transcripts_CBF81157, AspNid_cds-transcripts_CBF74006, AspNid_cds-transcripts_CBF89334, AspNid_cds-transcripts_CBF81164, AspNid_cds-transcripts_CBF79347, AspNid_cds-transcripts_CBF71850, AspNid_cds-transcripts_CBF81850, AspNid_cds-transcripts_CBF81153, AspNid_cds-transcripts_CBF84238, AspNid_cds-transcripts_CBF80228, AspNid_cds-transcripts_CBF76163, AspNid_cds-transcripts_CBF80845, AspNid_cds-transcripts_CBF82246, AspNid_cds-transcripts_CBF87221, AspNid_cds-transcripts_CBF80218, AspNid_cds-transcripts_CBF81848, AspNid_cds-transcripts_CBF71848, AspNid_cds-transcripts_CBF80272, AspNid_cds-transcripts_CBF76161, AspNid_cds-transcripts_CBF80252, AspNid_cds-transcripts_CBF76085, AspNid_cds-transcripts_CBF84163, AspNid_cds-transcripts_CBF80847, AspNid_cds-transcripts_CBF80196, AspNid_cds-transcripts_CBF80230, AspNid_cds-transcripts_CBF89606, AspNid_cds-transcripts_CBF80836, AspNid_cds-transcripts_CBF71484, AspNid_cds-transcripts_CBF84162, AspNid_cds-transcripts_CBF80253, AspNid_cds-transcripts_CBF81844, AspNid_cds-transcripts_CBF80219	AspNid_cds-transcripts_CBF86037
OG0000001	AspNid.cds-transcripts	n2	1.0	Terminal	AspNid_cds-transcripts_CBF86356, AspNid_cds-transcripts_CBF80194, AspNid_cds-transcripts_CBF80226, AspNid_cds-transcripts_CBF81852, AspNid_cds-transcripts_CBF80843, AspNid_cds-transcripts_CBF76165, AspNid_cds-transcripts_CBF71852, AspNid_cds-transcripts_CBF81155, AspNid_cds-transcripts_CBF78409, AspNid_cds-transcripts_CBF81853, AspNid_cds-transcripts_CBF87223, AspNid_cds-transcripts_CBF81157, AspNid_cds-transcripts_CBF74006, AspNid_cds-transcripts_CBF89334, AspNid_cds-transcripts_CBF81164, AspNid_cds-transcripts_CBF79347, AspNid_cds-transcripts_CBF71850, AspNid_cds-transcripts_CBF81850, AspNid_cds-transcripts_CBF81153, AspNid_cds-transcripts_CBF84238, AspNid_cds-transcripts_CBF80228, AspNid_cds-transcripts_CBF76163, AspNid_cds-transcripts_CBF80845, AspNid_cds-transcripts_CBF82246, AspNid_cds-transcripts_CBF87221, AspNid_cds-transcripts_CBF80218, AspNid_cds-transcripts_CBF81848, AspNid_cds-transcripts_CBF71848, AspNid_cds-transcripts_CBF80272, AspNid_cds-transcripts_CBF76161, AspNid_cds-transcripts_CBF80252, AspNid_cds-transcripts_CBF76085, AspNid_cds-transcripts_CBF84163, AspNid_cds-transcripts_CBF80847, AspNid_cds-transcripts_CBF80196, AspNid_cds-transcripts_CBF80230, AspNid_cds-transcripts_CBF89606, AspNid_cds-transcripts_CBF80836, AspNid_cds-transcripts_CBF71484, AspNid_cds-transcripts_CBF84162, AspNid_cds-transcripts_CBF80253, AspNid_cds-transcripts_CBF81844	AspNid_cds-transcripts_CBF80219
OG0000001	AspNid.cds-transcripts	n3	1.0	Terminal	AspNid_cds-transcripts_CBF86356, AspNid_cds-transcripts_CBF80194, AspNid_cds-transcripts_CBF80226, AspNid_cds-transcripts_CBF81852, AspNid_cds-transcripts_CBF80843, AspNid_cds-transcripts_CBF76165, AspNid_cds-transcripts_CBF71852, AspNid_cds-transcripts_CBF81155, AspNid_cds-transcripts_CBF78409, AspNid_cds-transcripts_CBF81853, AspNid_cds-transcripts_CBF87223, AspNid_cds-transcripts_CBF81157, AspNid_cds-transcripts_CBF74006, AspNid_cds-transcripts_CBF89334, AspNid_cds-transcripts_CBF81164, AspNid_cds-transcripts_CBF79347, AspNid_cds-transcripts_CBF71850, AspNid_cds-transcripts_CBF81850, AspNid_cds-transcripts_CBF81153, AspNid_cds-transcripts_CBF84238, AspNid_cds-transcripts_CBF80228, AspNid_cds-transcripts_CBF76163, AspNid_cds-transcripts_CBF80845, AspNid_cds-transcripts_CBF82246, AspNid_cds-transcripts_CBF87221, AspNid_cds-transcripts_CBF80218, AspNid_cds-transcripts_CBF81848, AspNid_cds-transcripts_CBF71848, AspNid_cds-transcripts_CBF80272, AspNid_cds-transcripts_CBF76161, AspNid_cds-transcripts_CBF80252, AspNid_cds-transcripts_CBF76085, AspNid_cds-transcripts_CBF84163, AspNid_cds-transcripts_CBF80847, AspNid_cds-transcripts_CBF80196, AspNid_cds-transcripts_CBF80230, AspNid_cds-transcripts_CBF89606, AspNid_cds-transcripts_CBF80836, AspNid_cds-transcripts_CBF71484, AspNid_cds-transcripts_CBF84162	AspNid_cds-transcripts_CBF80253, AspNid_cds-transcripts_CBF81844
OG0000001	AspNid.cds-transcripts	n4	1.0	Terminal	AspNid_cds-transcripts_CBF86356	AspNid_cds-transcripts_CBF80194, AspNid_cds-transcripts_CBF80226, AspNid_cds-transcripts_CBF81852, AspNid_cds-transcripts_CBF80843, AspNid_cds-transcripts_CBF76165, AspNid_cds-transcripts_CBF71852, AspNid_cds-transcripts_CBF81155, AspNid_cds-transcripts_CBF78409, AspNid_cds-transcripts_CBF81853, AspNid_cds-transcripts_CBF87223, AspNid_cds-transcripts_CBF81157, AspNid_cds-transcripts_CBF74006, AspNid_cds-transcripts_CBF89334, AspNid_cds-transcripts_CBF81164, AspNid_cds-transcripts_CBF79347, AspNid_cds-transcripts_CBF71850, AspNid_cds-transcripts_CBF81850, AspNid_cds-transcripts_CBF81153, AspNid_cds-transcripts_CBF84238, AspNid_cds-transcripts_CBF80228, AspNid_cds-transcripts_CBF76163, AspNid_cds-transcripts_CBF80845, AspNid_cds-transcripts_CBF82246, AspNid_cds-transcripts_CBF87221, AspNid_cds-transcripts_CBF80218, AspNid_cds-transcripts_CBF81848, AspNid_cds-transcripts_CBF71848, AspNid_cds-transcripts_CBF80272, AspNid_cds-transcripts_CBF76161, AspNid_cds-transcripts_CBF80252, AspNid_cds-transcripts_CBF76085, AspNid_cds-transcripts_CBF84163, AspNid_cds-transcripts_CBF80847, AspNid_cds-transcripts_CBF80196, AspNid_cds-transcripts_CBF80230, AspNid_cds-transcripts_CBF89606, AspNid_cds-transcripts_CBF80836, AspNid_cds-transcripts_CBF71484, AspNid_cds-transcripts_CBF84162
OG0000001	AspNid.cds-transcripts	n5	1.0	Terminal	AspNid_cds-transcripts_CBF80194, AspNid_cds-transcripts_CBF80226, AspNid_cds-transcripts_CBF81852, AspNid_cds-transcripts_CBF80843, AspNid_cds-transcripts_CBF76165, AspNid_cds-transcripts_CBF71852	AspNid_cds-transcripts_CBF81155, AspNid_cds-transcripts_CBF78409, AspNid_cds-transcripts_CBF81853, AspNid_cds-transcripts_CBF87223, AspNid_cds-transcripts_CBF81157, AspNid_cds-transcripts_CBF74006, AspNid_cds-transcripts_CBF89334, AspNid_cds-transcripts_CBF81164, AspNid_cds-transcripts_CBF79347, AspNid_cds-transcripts_CBF71850, AspNid_cds-transcripts_CBF81850, AspNid_cds-transcripts_CBF81153, AspNid_cds-transcripts_CBF84238, AspNid_cds-transcripts_CBF80228, AspNid_cds-transcripts_CBF76163, AspNid_cds-transcripts_CBF80845, AspNid_cds-transcripts_CBF82246, AspNid_cds-transcripts_CBF87221, AspNid_cds-transcripts_CBF80218, AspNid_cds-transcripts_CBF81848, AspNid_cds-transcripts_CBF71848, AspNid_cds-transcripts_CBF80272, AspNid_cds-transcripts_CBF76161, AspNid_cds-transcripts_CBF80252, AspNid_cds-transcripts_CBF76085, AspNid_cds-transcripts_CBF84163, AspNid_cds-transcripts_CBF80847, AspNid_cds-transcripts_CBF80196, AspNid_cds-transcripts_CBF80230, AspNid_cds-transcripts_CBF89606, AspNid_cds-transcripts_CBF80836, AspNid_cds-transcripts_CBF71484, AspNid_cds-transcripts_CBF84162
OG0000001	AspNid.cds-transcripts	n6	1.0	Terminal	AspNid_cds-transcripts_CBF80194, AspNid_cds-transcripts_CBF80226, AspNid_cds-transcripts_CBF81852	AspNid_cds-transcripts_CBF80843, AspNid_cds-transcripts_CBF76165, AspNid_cds-transcripts_CBF71852
OG0000001	AspNid.cds-transcripts	n7	1.0	Terminal	AspNid_cds-transcripts_CBF80194	AspNid_cds-transcripts_CBF80226, AspNid_cds-transcripts_CBF81852
OG0000001	AspNid.cds-transcripts	n8	1.0	Terminal	AspNid_cds-transcripts_CBF80226	AspNid_cds-transcripts_CBF81852
OG0000001	AspNid.cds-transcripts	n9	1.0	Terminal	AspNid_cds-transcripts_CBF80843, AspNid_cds-transcripts_CBF76165	AspNid_cds-transcripts_CBF71852
OG0000001	AspNid.cds-transcripts	n10	1.0	Terminal	AspNid_cds-transcripts_CBF80843	AspNid_cds-transcripts_CBF76165
OG0000001	AspNid.cds-transcripts	n11	1.0	Terminal	AspNid_cds-transcripts_CBF81155, AspNid_cds-transcripts_CBF78409, AspNid_cds-transcripts_CBF81853, AspNid_cds-transcripts_CBF87223, AspNid_cds-transcripts_CBF81157, AspNid_cds-transcripts_CBF74006, AspNid_cds-transcripts_CBF89334, AspNid_cds-transcripts_CBF81164, AspNid_cds-transcripts_CBF79347, AspNid_cds-transcripts_CBF71850, AspNid_cds-transcripts_CBF81850, AspNid_cds-transcripts_CBF81153, AspNid_cds-transcripts_CBF84238, AspNid_cds-transcripts_CBF80228, AspNid_cds-transcripts_CBF76163, AspNid_cds-transcripts_CBF80845, AspNid_cds-transcripts_CBF82246, AspNid_cds-transcripts_CBF87221, AspNid_cds-transcripts_CBF80218, AspNid_cds-transcripts_CBF81848, AspNid_cds-transcripts_CBF71848, AspNid_cds-transcripts_CBF80272, AspNid_cds-transcripts_CBF76161, AspNid_cds-transcripts_CBF80252, AspNid_cds-transcripts_CBF76085, AspNid_cds-transcripts_CBF84163, AspNid_cds-transcripts_CBF80847, AspNid_cds-transcripts_CBF80196, AspNid_cds-transcripts_CBF80230, AspNid_cds-transcripts_CBF89606, AspNid_cds-transcripts_CBF80836	AspNid_cds-transcripts_CBF71484, AspNid_cds-transcripts_CBF84162
OG0000001	AspNid.cds-transcripts	n12	1.0	Terminal	AspNid_cds-transcripts_CBF81155, AspNid_cds-transcripts_CBF78409, AspNid_cds-transcripts_CBF81853, AspNid_cds-transcripts_CBF87223, AspNid_cds-transcripts_CBF81157, AspNid_cds-transcripts_CBF74006, AspNid_cds-transcripts_CBF89334, AspNid_cds-transcripts_CBF81164, AspNid_cds-transcripts_CBF79347, AspNid_cds-transcripts_CBF71850, AspNid_cds-transcripts_CBF81850, AspNid_cds-transcripts_CBF81153, AspNid_cds-transcripts_CBF84238, AspNid_cds-transcripts_CBF80228, AspNid_cds-transcripts_CBF76163, AspNid_cds-transcripts_CBF80845, AspNid_cds-transcripts_CBF82246, AspNid_cds-transcripts_CBF87221, AspNid_cds-transcripts_CBF80218, AspNid_cds-transcripts_CBF81848, AspNid_cds-transcripts_CBF71848, AspNid_cds-transcripts_CBF80272, AspNid_cds-transcripts_CBF76161, AspNid_cds-transcripts_CBF80252, AspNid_cds-transcripts_CBF76085, AspNid_cds-transcripts_CBF84163, AspNid_cds-transcripts_CBF80847, AspNid_cds-transcripts_CBF80196, AspNid_cds-transcripts_CBF80230, AspNid_cds-transcripts_CBF89606	AspNid_cds-transcripts_CBF80836
OG0000001	AspNid.cds-transcripts	n13	1.0	Terminal	AspNid_cds-transcripts_CBF81155, AspNid_cds-transcripts_CBF78409, AspNid_cds-transcripts_CBF81853, AspNid_cds-transcripts_CBF87223, AspNid_cds-transcripts_CBF81157, AspNid_cds-transcripts_CBF74006, AspNid_cds-transcripts_CBF89334, AspNid_cds-transcripts_CBF81164, AspNid_cds-transcripts_CBF79347, AspNid_cds-transcripts_CBF71850, AspNid_cds-transcripts_CBF81850, AspNid_cds-transcripts_CBF81153, AspNid_cds-transcripts_CBF84238, AspNid_cds-transcripts_CBF80228, AspNid_cds-transcripts_CBF76163, AspNid_cds-transcripts_CBF80845, AspNid_cds-transcripts_CBF82246, AspNid_cds-transcripts_CBF87221, AspNid_cds-transcripts_CBF80218	AspNid_cds-transcripts_CBF81848, AspNid_cds-transcripts_CBF71848, AspNid_cds-transcripts_CBF80272, AspNid_cds-transcripts_CBF76161, AspNid_cds-transcripts_CBF80252, AspNid_cds-transcripts_CBF76085, AspNid_cds-transcripts_CBF84163, AspNid_cds-transcripts_CBF80847, AspNid_cds-transcripts_CBF80196, AspNid_cds-transcripts_CBF80230, AspNid_cds-transcripts_CBF89606
OG0000001	AspNid.cds-transcripts	n14	1.0	Terminal	AspNid_cds-transcripts_CBF81155, AspNid_cds-transcripts_CBF78409, AspNid_cds-transcripts_CBF81853, AspNid_cds-transcripts_CBF87223, AspNid_cds-transcripts_CBF81157, AspNid_cds-transcripts_CBF74006, AspNid_cds-transcripts_CBF89334, AspNid_cds-transcripts_CBF81164, AspNid_cds-transcripts_CBF79347, AspNid_cds-transcripts_CBF71850, AspNid_cds-transcripts_CBF81850, AspNid_cds-transcripts_CBF81153, AspNid_cds-transcripts_CBF84238, AspNid_cds-transcripts_CBF80228, AspNid_cds-transcripts_CBF76163, AspNid_cds-transcripts_CBF80845	AspNid_cds-transcripts_CBF82246, AspNid_cds-transcripts_CBF87221, AspNid_cds-transcripts_CBF80218
OG0000001	AspNid.cds-transcripts	n15	1.0	Terminal	AspNid_cds-transcripts_CBF81155, AspNid_cds-transcripts_CBF78409, AspNid_cds-transcripts_CBF81853, AspNid_cds-transcripts_CBF87223, AspNid_cds-transcripts_CBF81157, AspNid_cds-transcripts_CBF74006, AspNid_cds-transcripts_CBF89334, AspNid_cds-transcripts_CBF81164, AspNid_cds-transcripts_CBF79347, AspNid_cds-transcripts_CBF71850	AspNid_cds-transcripts_CBF81850, AspNid_cds-transcripts_CBF81153, AspNid_cds-transcripts_CBF84238, AspNid_cds-transcripts_CBF80228, AspNid_cds-transcripts_CBF76163, AspNid_cds-transcripts_CBF80845
OG0000001	AspNid.cds-transcripts	n16	1.0	Terminal	AspNid_cds-transcripts_CBF81155, AspNid_cds-transcripts_CBF78409, AspNid_cds-transcripts_CBF81853, AspNid_cds-transcripts_CBF87223, AspNid_cds-transcripts_CBF81157, AspNid_cds-transcripts_CBF74006, AspNid_cds-transcripts_CBF89334, AspNid_cds-transcripts_CBF81164, AspNid_cds-transcripts_CBF79347	AspNid_cds-transcripts_CBF71850
OG0000001	AspNid.cds-transcripts	n17	1.0	Terminal	AspNid_cds-transcripts_CBF81155	AspNid_cds-transcripts_CBF78409, AspNid_cds-transcripts_CBF81853, AspNid_cds-transcripts_CBF87223, AspNid_cds-transcripts_CBF81157, AspNid_cds-transcripts_CBF74006, AspNid_cds-transcripts_CBF89334, AspNid_cds-transcripts_CBF81164, AspNid_cds-transcripts_CBF79347
OG0000001	AspNid.cds-transcripts	n18	1.0	Terminal	AspNid_cds-transcripts_CBF78409, AspNid_cds-transcripts_CBF81853, AspNid_cds-transcripts_CBF87223, AspNid_cds-transcripts_CBF81157, AspNid_cds-transcripts_CBF74006, AspNid_cds-transcripts_CBF89334, AspNid_cds-transcripts_CBF81164	AspNid_cds-transcripts_CBF79347
OG0000001	AspNid.cds-transcripts	n19	1.0	Terminal	AspNid_cds-transcripts_CBF78409, AspNid_cds-transcripts_CBF81853, AspNid_cds-transcripts_CBF87223, AspNid_cds-transcripts_CBF81157, AspNid_cds-transcripts_CBF74006, AspNid_cds-transcripts_CBF89334	AspNid_cds-transcripts_CBF81164
OG0000001	AspNid.cds-transcripts	n20	1.0	Terminal	AspNid_cds-transcripts_CBF78409, AspNid_cds-transcripts_CBF81853, AspNid_cds-transcripts_CBF87223, AspNid_cds-transcripts_CBF81157, AspNid_cds-transcripts_CBF74006	AspNid_cds-transcripts_CBF89334
OG0000001	AspNid.cds-transcripts	n21	1.0	Terminal	AspNid_cds-transcripts_CBF78409	AspNid_cds-transcripts_CBF81853, AspNid_cds-transcripts_CBF87223, AspNid_cds-transcripts_CBF81157, AspNid_cds-transcripts_CBF74006
OG0000001	AspNid.cds-transcripts	n22	1.0	Terminal	AspNid_cds-transcripts_CBF81853	AspNid_cds-transcripts_CBF87223, AspNid_cds-transcripts_CBF81157, AspNid_cds-transcripts_CBF74006
OG0000001	AspNid.cds-transcripts	n23	1.0	Terminal	AspNid_cds-transcripts_CBF87223, AspNid_cds-transcripts_CBF81157	AspNid_cds-transcripts_CBF74006
OG0000001	AspNid.cds-transcripts	n24	1.0	Terminal	AspNid_cds-transcripts_CBF87223	AspNid_cds-transcripts_CBF81157
OG0000001	AspNid.cds-transcripts	n25	1.0	Terminal	AspNid_cds-transcripts_CBF81850, AspNid_cds-transcripts_CBF81153, AspNid_cds-transcripts_CBF84238, AspNid_cds-transcripts_CBF80228, AspNid_cds-transcripts_CBF76163	AspNid_cds-transcripts_CBF80845
OG0000001	AspNid.cds-transcripts	n26	1.0	Terminal	AspNid_cds-transcripts_CBF81850, AspNid_cds-transcripts_CBF81153, AspNid_cds-transcripts_CBF84238, AspNid_cds-transcripts_CBF80228	AspNid_cds-transcripts_CBF76163
OG0000001	AspNid.cds-transcripts	n27	1.0	Terminal	AspNid_cds-transcripts_CBF81850, AspNid_cds-transcripts_CBF81153, AspNid_cds-transcripts_CBF84238	AspNid_cds-transcripts_CBF80228
OG0000001	AspNid.cds-transcripts	n28	1.0	Terminal	AspNid_cds-transcripts_CBF81850	AspNid_cds-transcripts_CBF81153, AspNid_cds-transcripts_CBF84238
OG0000001	AspNid.cds-transcripts	n29	1.0	Terminal	AspNid_cds-transcripts_CBF81153	AspNid_cds-transcripts_CBF84238
OG0000001	AspNid.cds-transcripts	n30	1.0	Terminal	AspNid_cds-transcripts_CBF82246, AspNid_cds-transcripts_CBF87221	AspNid_cds-transcripts_CBF80218
OG0000001	AspNid.cds-transcripts	n31	1.0	Terminal	AspNid_cds-transcripts_CBF82246	AspNid_cds-transcripts_CBF87221
OG0000001	AspNid.cds-transcripts	n32	1.0	Terminal	AspNid_cds-transcripts_CBF81848, AspNid_cds-transcripts_CBF71848, AspNid_cds-transcripts_CBF80272, AspNid_cds-transcripts_CBF76161, AspNid_cds-transcripts_CBF80252, AspNid_cds-transcripts_CBF76085, AspNid_cds-transcripts_CBF84163, AspNid_cds-transcripts_CBF80847, AspNid_cds-transcripts_CBF80196, AspNid_cds-transcripts_CBF80230	AspNid_cds-transcripts_CBF89606
OG0000001	AspNid.cds-transcripts	n33	1.0	Terminal	AspNid_cds-transcripts_CBF81848, AspNid_cds-transcripts_CBF71848, AspNid_cds-transcripts_CBF80272, AspNid_cds-transcripts_CBF76161, AspNid_cds-transcripts_CBF80252, AspNid_cds-transcripts_CBF76085, AspNid_cds-transcripts_CBF84163	AspNid_cds-transcripts_CBF80847, AspNid_cds-transcripts_CBF80196, AspNid_cds-transcripts_CBF80230
OG0000001	AspNid.cds-transcripts	n34	1.0	Terminal	AspNid_cds-transcripts_CBF81848, AspNid_cds-transcripts_CBF71848, AspNid_cds-transcripts_CBF80272, AspNid_cds-transcripts_CBF76161, AspNid_cds-transcripts_CBF80252	AspNid_cds-transcripts_CBF76085, AspNid_cds-transcripts_CBF84163
OG0000001	AspNid.cds-transcripts	n35	1.0	Terminal	AspNid_cds-transcripts_CBF81848, AspNid_cds-transcripts_CBF71848	AspNid_cds-transcripts_CBF80272, AspNid_cds-transcripts_CBF76161, AspNid_cds-transcripts_CBF80252
OG0000001	AspNid.cds-transcripts	n36	1.0	Terminal	AspNid_cds-transcripts_CBF81848	AspNid_cds-transcripts_CBF71848
OG0000001	AspNid.cds-transcripts	n37	1.0	Terminal	AspNid_cds-transcripts_CBF80272	AspNid_cds-transcripts_CBF76161, AspNid_cds-transcripts_CBF80252
OG0000001	AspNid.cds-transcripts	n38	1.0	Terminal	AspNid_cds-transcripts_CBF76161	AspNid_cds-transcripts_CBF80252
OG0000001	AspNid.cds-transcripts	n39	1.0	Terminal	AspNid_cds-transcripts_CBF76085	AspNid_cds-transcripts_CBF84163
OG0000001	AspNid.cds-transcripts	n40	1.0	Terminal	AspNid_cds-transcripts_CBF80847	AspNid_cds-transcripts_CBF80196, AspNid_cds-transcripts_CBF80230
OG0000001	AspNid.cds-transcripts	n41	1.0	Terminal	AspNid_cds-transcripts_CBF80196	AspNid_cds-transcripts_CBF80230
OG0000001	AspNid.cds-transcripts	n42	1.0	Terminal	AspNid_cds-transcripts_CBF71484	AspNid_cds-transcripts_CBF84162
OG0000001	AspNid.cds-transcripts	n43	1.0	Terminal	AspNid_cds-transcripts_CBF80253	AspNid_cds-transcripts_CBF81844
OG0000002	gzMorAlpi1.cds-transcripts	n1	1.0	Terminal	gzMorAlpi1_cds-transcripts_GZMOAL1EN_011261-T1	gzMorAlpi1_cds-transcripts_GZMOAL1EN_004626-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_11577-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_000653-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_001608-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_002575-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_011349-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_011348-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_011321-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_009699-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_004034-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_009606-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_009604-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_009654-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_009679-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_009612-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_009622-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_009613-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_009661-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_009660-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_004029-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_001874-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_006053-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_009853-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_004166-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_008281-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_008237-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_008229-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_008236-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_008168-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_009678-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_009614-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_009623-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_009652-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_009653-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_009605-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_009603-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_003167-T1, gzMorAlpi1_cds-transcripts_GZMOAL1EN_001949-T1
